,Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
285,0,3,4,0.5159010600706714,10.46628456073464,1,1,0.19332617576391958,3,4,0,1,2
286,10,3,3,0.44522968197879864,10.975895486507364,0,1,0.19332617576391958,3,0,8,1,2
287,2,4,3,0.3568904593639577,10.860047678274915,0,0,0.19332617576391958,2,0,8,2,2
288,10,1,5,0.6395759717314489,11.047982926769505,0,1,0.19332617576391958,3,4,8,2,2
289,10,3,3,0.5335689045936397,10.466299735126338,0,0,0.19332617576391958,3,4,0,2,1
290,0,3,0,0.530035335689046,9.268865850956626,0,0,0.037693609068564726,4,0,2,1,1
291,2,1,3,0.8162544169611308,11.0547454208418,0,0,0.14033919308945292,3,4,0,2,2
292,7,3,3,0.6537102473498234,10.167923515707006,0,0,0.05930027841085672,1,4,0,1,2
293,4,3,3,0.46289752650176685,11.487085674623,0,0,0.19332617576391958,3,0,8,2,2
294,10,3,3,0.48056537102473496,10.580858947180335,0,0,0.19332617576391958,2,0,8,1,2
295,10,1,3,0.8869257950530036,11.144911042902732,0,1,0.19332617576391958,3,4,0,2,2
296,0,3,3,0.6395759717314489,10.862092668762644,0,0,0.19332617576391958,3,0,8,2,1
297,4,5,5,0.9646643109540636,11.942792677133784,0,0,0.14033919308945292,3,0,8,2,2
298,10,3,2,0.6042402826855124,10.188167121983652,0,0,0.19332617576391958,0,4,0,0,2
299,2,4,5,0.33215547703180215,11.267217235406594,0,0,0.19332617576391958,3,0,9,2,2
300,2,3,1,0.21554770318021207,10.208009042782656,0,0,0.08153222667435767,1,0,5,1,2
301,2,1,5,0.7809187279151943,11.635675345406062,0,0,0.14033919308945292,3,4,8,2,2
302,10,3,2,0.7455830388692579,10.450993742936223,0,0,0.05930027841085672,2,4,0,2,2
303,10,3,3,0.5335689045936397,10.283659467741664,0,0,0.037693609068564726,2,5,0,2,1
304,2,1,3,0.6395759717314489,11.118388427393754,0,0,0.19332617576391958,3,4,5,2,2
305,10,3,1,0.5335689045936397,9.861637279518702,0,0,0.037693609068564726,4,4,0,1,1
306,7,0,5,0.2084805653710248,11.563884703567355,1,0,0.28657482859970135,3,0,8,1,2
307,16,3,3,0.5335689045936397,10.925417481232904,0,1,0.19332617576391958,3,0,8,2,2
308,10,3,3,0.568904593639576,10.683645110085203,0,0,0.19332617576391958,2,4,5,2,2
309,7,3,1,0.4134275618374559,10.126163794678414,0,0,0.19332617576391958,1,4,0,1,2
310,10,3,3,0.14487632508833928,10.882315804880689,0,1,0.28657482859970135,2,0,8,1,2
311,4,4,5,0.18374558303886926,11.799206957067089,1,1,0.9190439521815263,3,0,11,1,2
312,11,1,5,0.7455830388692579,11.624777346052769,0,1,0.19332617576391958,3,4,8,2,2
313,0,3,3,0.5441696113074206,10.126163794678414,0,0,0.19332617576391958,0,0,8,0,2
314,2,0,0,0.14487632508833928,9.592332123898704,1,0,0.1699653001205263,4,0,0,1,2
315,4,3,3,0.579505300353357,10.71371352082809,0,0,0.19332617576391958,2,4,5,0,2
316,7,0,5,0.2120141342756184,11.7789960831843,1,1,0.9190439521815263,3,0,11,1,2
317,10,3,1,0.26855123674911663,10.106570100778011,0,0,0.10402835939311988,4,0,0,1,1
318,7,3,3,0.44522968197879864,10.863113597896753,0,0,0.2549513724206101,2,0,8,1,2
319,0,3,1,0.2508833922261484,10.159709917169616,0,0,0.1699653001205263,4,0,0,1,2
320,7,3,3,0.2791519434628976,11.13950771057468,0,0,0.2549513724206101,3,0,8,1,2
321,10,3,1,0.7420494699646644,10.35398720988372,0,0,0.05930027841085672,2,4,0,2,2
322,2,3,3,0.46289752650176685,10.97315700921406,0,0,0.2549513724206101,3,0,8,1,2
323,7,3,3,0.4982332155477033,10.780175546294757,0,1,0.037693609068564726,3,4,0,1,2
324,0,3,3,0.5335689045936397,10.46628456073464,0,0,0.037693609068564726,0,0,8,0,2
325,10,3,1,0.26501766784452296,9.652314828500415,0,0,0.08153222667435767,4,0,0,1,2
326,0,3,2,0.5441696113074206,10.283659467741664,0,0,0.037693609068564726,2,4,0,1,2
327,2,4,3,0.3568904593639577,10.93201122675303,0,0,0.19332617576391958,3,0,8,2,2
328,7,4,3,0.20141342756183747,11.172247597066484,0,0,0.3270528525089382,3,0,8,1,2
329,4,3,7,0.48409893992932873,11.853716362735458,1,0,0.7325466465099628,3,0,11,2,2
330,11,1,3,0.7102473498233217,11.064804181259648,0,0,0.14033919308945292,3,4,8,2,2
331,16,3,3,0.46289752650176685,10.82462730886559,0,1,0.19332617576391958,2,0,8,1,2
332,2,3,3,0.46289752650176685,11.171498252707703,0,0,0.2549513724206101,3,4,8,1,2
333,10,3,1,0.4098939929328623,10.082583913974387,0,0,0.19332617576391958,1,4,0,1,2
334,2,1,3,0.6395759717314489,10.882315804880689,0,0,0.19332617576391958,3,0,8,2,2
335,7,3,3,0.2791519434628976,11.120757161229305,0,0,0.2549513724206101,2,0,8,1,2
336,4,4,3,0.42756183745583043,10.931153634628432,0,1,0.19332617576391958,2,4,5,2,2
337,7,3,3,0.40636042402826866,11.017847198171877,0,0,0.19332617576391958,2,0,8,1,2
338,2,3,1,0.46289752650176685,9.592295759601168,0,0,0.037693609068564726,4,4,0,1,1
339,4,3,3,0.46289752650176685,11.016753943443987,0,0,0.19332617576391958,2,0,8,2,2
340,4,3,1,0.5335689045936397,9.591968421403331,0,0,0.037693609068564726,4,3,0,1,1
341,10,3,4,0.5335689045936397,10.776844060703754,0,0,0.19332617576391958,0,5,0,0,2
342,7,3,3,0.4982332155477033,10.54924119319278,0,1,0.19332617576391958,1,4,0,2,2
343,10,0,5,0.2508833922261484,11.624777346052769,1,1,0.8644423012248221,3,0,9,1,2
344,4,4,3,0.18021201413427565,11.340108040487776,0,0,0.28657482859970135,3,0,8,1,2
345,10,1,5,0.6042402826855124,11.004648590381796,0,1,0.19332617576391958,3,5,8,2,2
346,7,3,0,0.26501766784452296,9.6067728080535,0,0,0.08153222667435767,4,0,0,1,2
347,4,4,5,0.4204946996466431,11.358282600039752,0,0,0.19332617576391958,3,0,10,1,2
348,2,0,1,0.28621908127208484,9.902487052202543,1,0,0.1699653001205263,4,0,0,1,2
349,4,4,3,0.42756183745583043,10.472336016417996,0,0,0.19332617576391958,2,4,0,0,2
350,4,3,5,0.48409893992932873,11.590080353983309,1,0,0.7325466465099628,3,0,9,2,2
351,7,3,3,0.40636042402826866,11.148752768718731,0,0,0.19332617576391958,3,0,8,1,2
352,11,1,3,0.7102473498233217,11.226196538130814,0,0,0.14033919308945292,3,4,5,2,2
353,7,5,3,0.6749116607773853,11.436206670969892,0,0,0.19332617576391958,3,0,8,2,2
354,16,3,5,0.6042402826855124,11.221929106334594,0,1,0.19332617576391958,3,0,9,2,2
355,4,3,3,0.4699646643109542,10.853784502608232,0,0,0.19332617576391958,3,5,5,0,2
356,10,3,1,0.5335689045936397,9.750081515393676,0,0,0.037693609068564726,4,4,0,1,1
357,4,1,3,0.6925795053003534,10.882315804880689,0,0,0.19332617576391958,2,4,0,2,2
358,4,3,3,0.5901060070671379,10.298790318518323,1,0,0.037693609068564726,2,5,0,1,2
359,4,3,3,0.2367491166077739,11.23889064370897,0,0,0.2549513724206101,2,0,8,1,2
360,7,3,1,0.4134275618374559,10.060060439307303,0,0,0.037693609068564726,1,3,0,1,2
361,2,3,3,0.46289752650176685,10.826745953725876,0,0,0.2549513724206101,2,0,8,1,2
362,10,3,2,0.7455830388692579,10.55342238395318,0,0,0.05930027841085672,2,4,5,2,2
363,7,3,3,0.4134275618374559,10.435465480609668,0,0,0.19332617576391958,2,4,0,1,2
364,10,3,3,0.5335689045936397,10.188167121983652,0,0,0.037693609068564726,1,0,8,2,1
365,7,3,3,0.4770318021201414,9.93914036985058,0,0,0.037693609068564726,4,5,0,1,2
366,4,3,3,0.7455830388692579,10.964896292206694,0,0,0.14033919308945292,2,4,5,0,2
367,10,1,3,0.6042402826855124,10.671359943290623,0,1,0.19332617576391958,2,4,5,2,1
368,4,3,3,0.579505300353357,10.776844060703754,0,0,0.19332617576391958,3,0,8,0,2
369,7,4,3,0.2367491166077739,11.442932093149691,0,1,0.2549513724206101,3,0,8,1,2
370,2,0,4,0.5547703180212014,10.977716980635757,1,0,0.19332617576391958,3,5,9,2,2
371,0,3,1,0.4982332155477033,10.030000372501505,0,0,0.037693609068564726,0,0,5,0,2
372,2,1,5,0.9045936395759717,11.671319016786894,0,1,0.14033919308945292,0,4,8,0,2
373,10,3,1,0.6749116607773853,10.167923515707006,0,0,0.05930027841085672,0,0,5,0,2
374,4,0,3,0.3286219081272086,10.742915658911176,1,0,0.28657482859970135,3,0,8,1,2
375,7,3,1,0.4310954063604241,10.167903065600154,0,0,0.19332617576391958,0,0,8,0,2
376,10,2,1,0.3180212014134276,10.290919027754468,0,1,0.1699653001205263,4,0,5,1,2
377,4,3,1,0.3922261484098941,9.70890230312988,0,0,0.037693609068564726,4,3,0,1,2
378,2,3,1,0.28621908127208484,9.631552837051986,0,0,0.08153222667435767,4,0,0,1,2
379,0,3,3,0.6042402826855124,10.716080385838357,0,0,0.19332617576391958,3,4,0,2,1
380,7,1,3,0.9399293286219081,11.058109595587434,0,1,0.14033919308945292,3,4,5,2,2
381,10,3,1,0.4098939929328623,9.975737513942136,0,0,0.19332617576391958,1,0,5,1,1
382,2,1,3,0.568904593639576,11.387117314043296,0,1,0.19332617576391958,3,4,5,2,2
383,10,3,3,0.28621908127208484,10.977716980635757,0,1,0.2549513724206101,2,0,8,2,2
384,2,4,5,0.14487632508833928,11.44230332408728,1,0,0.28657482859970135,3,0,9,1,2
385,10,4,3,0.1554770318021201,11.708368556654154,0,1,0.45523326155485483,3,0,9,1,2
386,10,3,1,0.28621908127208484,10.283659467741664,0,1,0.28657482859970135,1,0,5,1,2
387,4,5,3,0.5441696113074206,11.197396851520583,0,0,0.19332617576391958,2,3,0,0,2
388,4,5,3,0.46289752650176685,11.64178295189486,0,1,0.19332617576391958,3,0,8,2,2
389,10,0,5,0.25795053003533575,11.803200572598556,1,0,0.45523326155485483,3,0,9,1,2
390,2,1,3,0.8162544169611308,10.921575017331362,0,0,0.14033919308945292,3,4,0,2,2
391,2,1,5,0.8162544169611308,11.34767905456992,0,0,0.14033919308945292,3,4,8,2,2
392,0,3,4,0.5335689045936397,10.518018577413224,0,1,0.037693609068564726,2,4,0,2,2
393,11,1,3,0.7102473498233217,11.18267988243989,0,0,0.14033919308945292,3,0,8,2,2
394,4,3,3,0.579505300353357,10.633405177560588,0,0,0.19332617576391958,3,0,8,0,1
395,7,4,1,0.4310954063604241,10.188167121983652,0,0,0.19332617576391958,0,0,8,0,2
396,10,3,3,0.4982332155477033,11.08997268702302,0,1,0.19332617576391958,3,0,8,0,2
397,10,3,3,0.42756183745583043,10.81931097523836,0,1,0.2549513724206101,2,0,8,1,2
398,4,5,3,0.3851590106007068,11.88100267529242,1,0,0.7325466465099628,3,0,8,2,2
399,10,4,5,0.1554770318021201,11.84839720125786,0,1,0.45523326155485483,3,0,11,1,2
400,10,3,1,0.5335689045936397,9.699146128184514,0,0,0.037693609068564726,4,4,0,1,2
401,2,1,5,0.7809187279151943,11.307930232161196,0,0,0.14033919308945292,3,4,8,2,2
402,10,3,3,0.4982332155477033,11.018284165624754,0,1,0.19332617576391958,2,4,8,0,2
403,0,3,3,0.6395759717314489,10.754345923917311,0,0,0.19332617576391958,3,0,8,2,1
404,11,1,5,0.7455830388692579,11.69380197819145,0,0,0.14033919308945292,3,4,8,2,2
405,2,4,3,0.14487632508833928,11.510857728676225,0,0,0.2549513724206101,3,0,9,1,2
406,16,4,5,0.18021201413427565,11.44121633636619,0,0,0.28657482859970135,3,0,9,1,2
407,4,4,3,0.2367491166077739,11.402110098629436,0,0,0.2549513724206101,3,0,9,1,2
408,10,3,1,0.5335689045936397,9.989276182274937,0,0,0.19332617576391958,1,3,0,1,2
409,10,3,0,0.16254416961130744,9.694067896286716,0,0,0.1699653001205263,4,0,0,1,2
410,10,5,3,0.6996466431095407,11.53824227295402,0,0,0.19332617576391958,3,0,9,2,2
411,10,4,3,0.3568904593639577,11.547549475609571,0,1,0.45523326155485483,3,0,9,2,2
412,7,3,1,0.4982332155477033,10.126163794678414,0,0,0.19332617576391958,1,4,0,0,2
413,0,0,3,0.32155477031802127,10.64634002126892,1,1,0.28657482859970135,3,0,8,1,2
414,2,0,3,0.20494699646643114,10.808592759018332,1,1,0.28657482859970135,2,0,8,1,2
415,4,3,1,0.568904593639576,10.37065566550255,0,0,0.19332617576391958,2,0,8,0,1
416,4,3,1,0.3392226148409895,10.510802297245792,0,0,0.10402835939311988,1,0,5,1,2
417,7,4,3,0.2614840989399294,11.288781413322436,0,0,0.2549513724206101,3,0,8,1,2
418,4,3,3,0.5123674911660778,10.267037568910904,0,0,0.037693609068564726,2,4,0,1,2
419,10,4,3,0.3745583038869259,11.078373090310093,0,1,0.2549513724206101,3,0,8,0,2
420,10,0,5,0.46289752650176685,11.52464373704442,1,1,0.7325466465099628,3,0,9,2,2
421,3,3,2,0.2508833922261484,10.082583913974387,0,1,0.6749421727737568,4,0,0,1,2
422,7,3,3,0.5724381625441697,11.23889064370897,0,0,0.19332617576391958,3,0,8,1,2
423,2,3,3,0.568904593639576,10.367478139624737,0,0,0.19332617576391958,1,4,0,2,1
424,4,1,5,0.4770318021201414,11.912578515747589,0,1,0.302417022446645,3,4,8,2,2
425,4,1,3,0.6819787985865725,11.030873869571886,0,1,0.19332617576391958,3,4,5,2,2
426,4,3,3,0.4699646643109542,11.016447617817454,0,0,0.19332617576391958,3,5,8,0,2
427,4,4,3,0.32155477031802127,10.977716980635757,0,0,0.2549513724206101,3,0,8,1,1
428,7,1,4,0.9399293286219081,11.575963360732532,0,0,0.14033919308945292,3,4,8,2,2
429,12,0,1,0.16607773851590105,9.67600459962282,1,1,0.37926426912462413,4,0,3,1,2
430,15,2,1,0.16254416961130744,9.570272405833974,0,0,0.1699653001205263,4,0,0,1,1
431,10,3,3,0.2508833922261484,10.89326663606744,0,1,0.28657482859970135,3,0,8,1,2
432,10,3,1,0.3568904593639577,10.370822624347584,0,1,0.2549513724206101,1,0,5,1,2
433,10,5,5,0.568904593639576,11.777361428141106,0,1,0.7325466465099628,3,0,9,2,2
434,10,3,5,0.6395759717314489,11.7789960831843,0,0,0.19332617576391958,3,0,9,2,2
435,2,1,3,0.8869257950530036,11.410999046046683,0,0,0.14033919308945292,0,4,8,0,2
436,7,3,1,0.4982332155477033,9.824885806178992,0,0,0.037693609068564726,4,3,0,1,2
437,6,4,5,0.14487632508833928,11.671319016786894,1,0,0.5495762907686486,3,0,9,1,1
438,10,4,6,0.22261484098939935,11.75125677614738,0,0,0.45523326155485483,3,0,9,1,2
439,2,3,1,0.46289752650176685,10.301710499387234,0,0,0.19332617576391958,2,0,8,1,1
440,10,3,3,0.7455830388692579,10.227464909398025,0,0,0.05930027841085672,0,4,0,0,2
441,4,3,1,0.5335689045936397,10.594300009749354,0,0,0.19332617576391958,2,0,8,0,2
442,10,4,3,0.2367491166077739,11.240291204162,0,1,0.3270528525089382,2,0,8,1,2
443,10,3,1,0.5335689045936397,9.83063294843456,0,0,0.19332617576391958,4,0,5,1,2
444,7,1,3,0.5335689045936397,10.977716980635757,0,1,0.19332617576391958,3,4,5,2,2
445,4,3,3,0.3356890459363958,11.047982926769505,0,0,0.2549513724206101,2,0,8,2,2
446,0,3,1,0.6042402826855124,10.066418317218153,0,0,0.037693609068564726,2,3,0,1,1
447,4,5,3,0.5441696113074206,11.572957346444928,0,0,0.19332617576391958,4,4,0,2,2
448,11,1,3,0.5335689045936397,10.910678521970082,0,0,0.19332617576391958,2,0,8,2,2
449,13,4,5,0.19787985865724386,11.83458800598367,1,0,0.42102651334753777,3,0,9,1,2
450,7,3,3,0.4310954063604241,10.35398720988372,0,0,0.037693609068564726,2,0,5,1,2
451,4,5,5,0.5229681978798587,11.563884703567355,0,1,0.19332617576391958,3,0,8,2,2
452,7,5,3,0.5724381625441697,11.311195008159336,0,1,0.19332617576391958,3,0,9,1,2
453,10,3,3,0.3392226148409895,11.179710318268071,0,0,0.2549513724206101,2,0,8,1,2
454,4,3,3,0.5901060070671379,10.862092668762644,0,0,0.19332617576391958,3,4,5,0,2
455,4,0,1,0.27561837455830396,10.147261623643049,1,0,0.1699653001205263,4,3,0,1,2
456,4,3,3,0.4770318021201414,11.599202972743706,0,1,0.14033919308945292,3,4,0,2,2
457,13,4,1,0.19858657243816255,10.872255357854844,1,0,0.42102651334753777,4,0,5,1,2
458,13,4,3,0.19787985865724386,11.470547260182666,1,0,0.42102651334753777,3,0,8,1,2
459,7,3,3,0.6395759717314489,10.436872940377548,0,0,0.05930027841085672,1,0,8,1,2
460,0,3,1,0.5441696113074206,10.274510273088076,0,0,0.19332617576391958,1,4,0,2,2
461,0,2,1,0.2508833922261484,10.050907057320815,0,0,0.1699653001205263,4,0,5,1,2
462,2,3,3,0.5936395759717316,10.594300009749354,0,0,0.19332617576391958,2,4,0,1,2
463,10,3,3,0.28621908127208484,10.658921971998408,0,1,0.2549513724206101,3,0,9,0,1
464,10,3,3,0.6996466431095407,11.62048037119099,0,0,0.19332617576391958,3,0,8,2,2
465,2,3,1,0.46289752650176685,9.692588727638356,0,0,0.037693609068564726,4,3,0,1,2
466,0,3,1,0.5335689045936397,10.126163794678414,0,0,0.037693609068564726,1,3,0,2,2
467,4,3,3,0.4699646643109542,10.607562803627763,0,0,0.19332617576391958,2,5,0,0,2
468,7,1,4,0.4770318021201414,11.413356147904066,0,1,0.14033919308945292,3,4,0,2,2
469,10,4,4,0.2508833922261484,11.502816945605918,0,1,0.45523326155485483,3,0,8,1,2
470,7,0,3,0.2120141342756184,11.575963360732532,1,1,0.9190439521815263,3,0,9,1,2
471,7,3,3,0.42756183745583043,11.026550473300178,0,0,0.19332617576391958,2,3,0,0,2
472,6,4,3,0.14487632508833928,11.12626248382466,1,0,0.5495762907686486,2,0,5,1,1
473,4,4,3,0.25795053003533575,11.494086806506765,1,0,0.28657482859970135,2,0,8,1,2
474,2,3,4,0.48409893992932873,11.144911042902732,0,1,0.7325466465099628,3,4,5,1,2
475,4,3,3,0.38869257950530045,10.58221121243035,0,0,0.08153222667435767,1,0,5,1,2
476,4,5,3,0.3851590106007068,11.762112832660844,0,0,0.19332617576391958,3,0,8,2,2
477,10,3,3,0.3568904593639577,11.19373786463554,0,0,0.2549513724206101,2,0,6,1,2
478,4,3,3,0.5335689045936397,10.490273717104664,0,0,0.19332617576391958,2,4,0,0,2
479,16,3,3,0.12720848056537107,11.39733681987678,0,1,0.28657482859970135,2,0,8,1,2
480,4,3,3,0.5194346289752652,11.116014069333293,0,1,0.19332617576391958,3,0,9,2,2
481,4,3,1,0.5265017667844524,10.349904182775484,0,0,0.037693609068564726,1,4,0,1,2
482,7,3,1,0.2826855123674912,10.56311104105693,0,1,0.28657482859970135,2,0,5,1,2
483,3,3,1,0.42402826855123676,9.49261223560568,0,0,0.19332617576391958,4,0,0,1,2
484,10,3,1,0.568904593639576,10.312386757378574,0,0,0.037693609068564726,1,0,5,1,2
485,10,3,3,0.3745583038869259,10.931153634628432,0,1,0.2549513724206101,2,0,8,1,2
486,4,5,5,0.5229681978798587,11.732612168264149,0,1,0.19332617576391958,3,0,9,2,2
487,4,3,5,0.48409893992932873,11.52464373704442,0,0,0.19332617576391958,3,0,9,2,2
488,10,4,5,0.2367491166077739,11.4699912412637,0,1,0.3270528525089382,3,0,9,1,2
489,2,4,5,0.0777385159010601,11.551145677789926,0,0,0.3270528525089382,3,0,9,1,2
490,10,3,3,0.568904593639576,10.895234994607796,0,1,0.19332617576391958,2,0,8,2,2
491,16,4,7,0.12720848056537107,11.912578515747589,1,0,0.28657482859970135,3,0,9,1,2
492,2,1,3,0.4593639575971732,11.18342089766461,0,0,0.19332617576391958,3,4,5,2,2
493,0,3,3,0.5335689045936397,10.336863503805128,0,0,0.037693609068564726,0,4,0,0,2
494,2,1,6,0.4770318021201414,11.12154549394652,1,1,0.14033919308945292,3,4,8,2,2
495,10,4,3,0.21554770318021207,10.977716980635757,0,1,0.13282340927313535,2,0,6,1,2
496,10,3,3,0.5229681978798587,10.776732819811487,0,0,0.19332617576391958,3,0,8,1,2
497,7,3,3,0.2791519434628976,11.442360501250736,0,0,0.2549513724206101,3,0,11,1,2
498,10,3,3,0.2508833922261484,10.83096982484206,0,1,0.28657482859970135,1,0,8,1,2
499,10,3,3,0.568904593639576,10.790103923492092,0,1,0.19332617576391958,2,0,8,1,2
500,2,2,1,0.18021201413427565,9.80450664384234,0,0,0.1699653001205263,4,0,0,1,2
501,7,3,3,0.4310954063604241,10.403650143697382,0,0,0.037693609068564726,2,0,8,0,2
502,10,0,3,0.2508833922261484,11.352694739066088,1,1,0.25927400312134924,2,0,8,1,2
503,10,3,1,0.4982332155477033,9.67600459962282,0,0,0.08153222667435767,4,3,0,1,2
504,10,2,1,0.19787985865724386,9.555290852218356,0,0,0.1699653001205263,4,0,2,1,1
505,10,3,3,0.26501766784452296,10.83096982484206,0,0,0.28657482859970135,2,0,8,1,2
506,2,3,3,0.46289752650176685,11.085440489304403,0,0,0.19332617576391958,3,4,8,1,2
507,0,3,1,0.5335689045936397,10.393925962168344,0,1,0.19332617576391958,2,4,0,2,2
508,7,4,3,0.22968197879858662,11.16321819034709,0,1,0.28657482859970135,3,0,9,1,2
509,10,1,3,0.6042402826855124,11.02220830408089,0,1,0.19332617576391958,3,4,8,2,1
510,4,4,3,0.2120141342756184,10.776844060703754,1,1,0.28657482859970135,2,0,5,1,2
511,0,3,1,0.5335689045936397,10.435465480609668,0,0,0.19332617576391958,3,3,0,2,2
512,4,3,3,0.5265017667844524,10.704189639316835,0,0,0.19332617576391958,2,4,0,1,2
513,4,3,5,0.5335689045936397,11.081544019025282,0,0,0.19332617576391958,3,5,8,0,2
514,18,3,5,0.44522968197879864,11.219752826912,0,1,0.19332617576391958,3,0,8,2,1
515,2,2,0,0.14487632508833928,9.47681923677686,0,0,0.1699653001205263,4,0,0,1,2
516,7,3,1,0.4770318021201414,10.232212772652003,1,0,0.037693609068564726,2,4,0,1,2
517,2,1,6,0.5477031802120143,11.971204630519404,0,0,0.19332617576391958,3,0,9,2,2
518,7,3,3,0.4770318021201414,10.765658261746038,0,0,0.19332617576391958,2,0,8,2,2
519,2,1,5,0.8162544169611308,11.291444530741918,0,0,0.14033919308945292,3,4,8,2,2
520,10,1,3,0.8869257950530036,11.219074000897615,0,1,0.19332617576391958,3,4,8,2,2
521,7,4,3,0.22261484098939935,11.219074000897615,0,1,0.28657482859970135,3,0,8,1,2
522,4,3,3,0.3356890459363958,11.129965423395353,0,0,0.2549513724206101,2,0,8,1,2
523,7,3,1,0.33215547703180215,10.510802297245792,0,0,0.037693609068564726,1,0,5,1,2
524,4,3,3,0.7455830388692579,10.765658261746038,0,1,0.14033919308945292,2,4,5,0,1
525,10,3,3,0.4699646643109542,11.17598591917709,0,0,0.2549513724206101,2,0,8,1,2
526,10,3,1,0.5335689045936397,10.658921971998408,0,0,0.19332617576391958,3,4,0,2,2
527,10,3,3,0.5335689045936397,10.104611236292678,0,0,0.037693609068564726,1,5,0,2,1
528,4,3,1,0.568904593639576,10.34717287346399,0,0,0.19332617576391958,2,3,0,0,2
529,4,3,3,0.42756183745583043,11.203223524960787,0,0,0.19332617576391958,2,0,8,1,2
530,4,1,5,0.4770318021201414,11.98617622657084,0,1,0.14033919308945292,3,4,5,2,2
531,16,3,3,0.46289752650176685,10.732493415479688,0,1,0.19332617576391958,2,3,0,1,2
532,2,3,3,0.46289752650176685,11.144911042902732,0,1,0.7325466465099628,3,4,8,2,2
533,12,3,1,0.18021201413427565,9.88635767027266,0,1,0.28657482859970135,4,0,3,1,2
534,2,1,3,0.568904593639576,11.383485348791732,0,1,0.19332617576391958,2,4,5,2,2
535,4,3,3,0.4381625441696113,11.197396851520583,0,0,0.19332617576391958,3,0,8,2,2
536,4,3,3,0.5335689045936397,10.656930001858216,0,0,0.19332617576391958,2,0,8,0,2
537,7,3,1,0.4134275618374559,9.964497380151284,0,0,0.19332617576391958,4,0,8,1,2
538,7,1,4,0.6819787985865725,11.470547260182666,0,0,0.14033919308945292,3,4,0,2,2
539,10,3,3,0.41696113074204955,10.73132994821639,0,1,0.2549513724206101,3,0,8,2,2
540,4,4,3,0.18021201413427565,11.219074000897615,1,0,0.7082209109875846,3,0,8,1,2
541,4,3,1,0.32155477031802127,10.576614498925236,0,0,0.2549513724206101,1,0,5,1,2
542,7,4,3,0.22968197879858662,11.018720942220474,0,1,0.7082209109875846,3,0,8,1,2
543,0,1,3,0.6042402826855124,10.657669623681942,0,0,0.19332617576391958,2,4,0,2,1
544,2,3,1,0.46289752650176685,9.83063294843456,0,0,0.037693609068564726,0,3,0,0,2
545,7,3,1,0.4982332155477033,10.534467797525002,0,0,0.19332617576391958,1,0,5,1,2
546,10,3,1,0.41696113074204955,10.641244744014545,0,0,0.2549513724206101,2,3,0,1,2
547,10,3,1,0.5159010600706714,10.11188320625578,0,0,0.19332617576391958,2,4,0,1,1
548,7,3,1,0.4134275618374559,9.959497306919324,0,0,0.19332617576391958,1,3,0,1,2
549,10,3,3,0.4593639575971732,11.430859511915424,0,1,0.19332617576391958,3,0,9,1,2
550,10,3,1,0.5335689045936397,10.188167121983652,0,0,0.19332617576391958,1,0,5,1,2
551,4,3,3,0.42756183745583043,10.993953872709785,0,0,0.19332617576391958,2,0,8,1,2
552,4,1,5,0.4770318021201414,11.876197639250138,0,1,0.14033919308945292,3,4,8,2,2
553,7,3,3,0.6925795053003534,10.274785970374204,0,0,0.05930027841085672,1,4,0,1,2
554,7,3,3,0.6855123674911661,11.130176383145796,0,0,0.14033919308945292,3,4,0,2,2
555,2,3,1,0.46289752650176685,9.387207078087174,0,0,0.037693609068564726,4,3,0,1,1
556,12,3,1,0.2332155477031803,9.51682457139056,0,1,0.28657482859970135,4,0,0,1,2
557,10,3,2,0.7455830388692579,10.83096982484206,0,0,0.05930027841085672,3,4,5,2,2
558,7,3,2,0.4310954063604241,10.319265697988737,0,1,0.19332617576391958,0,0,5,0,2
559,4,3,1,0.5265017667844524,10.401887658299067,0,0,0.037693609068564726,1,4,0,0,2
560,0,0,1,0.19787985865724386,9.83063294843456,1,1,0.37926426912462413,4,0,0,1,2
561,10,3,1,0.48056537102473496,10.421280845617712,0,0,0.19332617576391958,1,0,5,1,2
562,7,4,5,0.16607773851590105,11.558808550535495,1,1,0.7082209109875846,4,0,9,1,2
563,10,3,3,0.9575971731448765,11.981595204981144,0,1,0.14033919308945292,3,0,8,2,2
564,2,3,3,0.6395759717314489,10.70777173269934,0,0,0.19332617576391958,2,4,5,2,2
565,4,4,3,0.18374558303886926,11.352694739066088,1,1,0.9190439521815263,2,0,5,1,2
566,4,3,1,0.4381625441696113,10.841452101115571,0,0,0.037693609068564726,2,3,0,1,2
567,5,3,3,0.5335689045936397,10.580858947180335,0,0,0.037693609068564726,2,4,0,1,2
568,10,3,1,0.5335689045936397,9.816202683605532,0,0,0.19332617576391958,4,3,0,1,2
569,10,3,1,0.4699646643109542,10.87326596936077,0,0,0.08153222667435767,2,3,0,1,2
570,7,5,3,0.8657243816254419,11.504424909404817,0,0,0.05930027841085672,2,3,0,2,2
571,7,3,3,0.441696113074205,9.93914036985058,0,0,0.08153222667435767,4,5,0,1,2
572,7,3,2,0.44522968197879864,10.450993742936223,0,1,0.19332617576391958,0,0,8,0,2
573,10,3,3,0.568904593639576,10.696986727022775,0,0,0.19332617576391958,2,0,8,1,2
574,10,3,1,0.48056537102473496,10.50497986449436,0,0,0.19332617576391958,2,3,0,1,2
